elo,A_Nc3,C_bw100_Nc3,A_d3,C_bw100_d3,A_Ng5,C_bw100_Ng5,A_O-O,C_bw100_O-O
1785.0,0.044199988561759405,0.040304000385649685,0.029430001249266615,0.027641257736235592,0.04419998856175943,0.0403040003856497,0.0327619367852321,0.03195132962562194
1790.0,0.04419998856175942,0.04010526168974131,0.02943000124926661,0.027534367632949787,0.04419998856175942,0.04010526168974132,0.03276193678523211,0.03194646748617171
1795.0,0.04419998856175941,0.03990170283619367,0.029430001249266605,0.027426481362646714,0.04419998856175941,0.03990170283619368,0.03276193678523211,0.03193776602454839
1800.0,0.04419998856175943,0.03969470126099259,0.02943000124926661,0.027318133456897473,0.04419998856175943,0.0396947012609926,0.032761936785232114,0.031925739597989326
1805.0,0.0353403139596701,0.039485633787536445,0.025168311795109047,0.027209867031713054,0.0353403139596701,0.03948563378753646,0.03137111937386642,0.0319108818770441
1810.0,0.0353403139596701,0.03927585488952491,0.025168311795109043,0.027102223044610938,0.0353403139596701,0.039275854889524925,0.03137111937386641,0.03189366307937157
1815.0,0.0353403139596701,0.03906667512415031,0.025168311795109054,0.026995729638490736,0.0353403139596701,0.039066675124150324,0.03137111937386643,0.031874527222865934
1820.0,0.0353403139596701,0.03885934066920406,0.025168311795109047,0.02689089201621899,0.0353403139596701,0.03885934066920407,0.03137111937386642,0.03185388955612288
1825.0,0.0353403139596701,0.03865501482126378,0.02516831179510905,0.026788183252318944,0.0353403139596701,0.03865501482126379,0.03137111937386641,0.031832134314067284
1830.0,0.0353403139596701,0.038454762176426606,0.02516831179510905,0.026688036383200095,0.0353403139596701,0.03845476217642661,0.03137111937386642,0.03180961292461689
1835.0,0.0353403139596701,0.038259536034683704,0.025168311795109054,0.02659083803173795,0.035340313959670105,0.03825953603468371,0.03137111937386641,0.03178664276136115
1840.0,0.0353403139596701,0.0380701693623583,0.025168311795109068,0.026496923724292715,0.0353403139596701,0.038070169362358304,0.03137111937386641,0.03176350650090414
1845.0,0.0353403139596701,0.03788736943367993,0.025168311795109047,0.026406574957595626,0.035340313959670105,0.03788736943367994,0.03137111937386644,0.03174045210549333
1850.0,0.0353403139596701,0.037711716070943146,0.02516831179510905,0.026320017977921925,0.03534031395967009,0.03771171607094316,0.03137111937386643,0.031717693415338075
1855.0,0.035340313959670105,0.03754366322793468,0.025168311795109054,0.026237424152672002,0.0353403139596701,0.03754366322793469,0.03137111937386643,0.03169541130349832
1860.0,0.0353403139596701,0.03738354352395423,0.025168311795109047,0.026158911749812545,0.0353403139596701,0.037383543523954246,0.03137111937386642,0.031673755321418764
1865.0,0.03534031395967011,0.03723157524123992,0.02516831179510905,0.026084548896115285,0.035340313959670105,0.037231575241239934,0.03137111937386641,0.03165284574615738
1870.0,0.035340313959670105,0.037087871247522844,0.025168311795109054,0.026014357461028703,0.0353403139596701,0.03708787124752286,0.031371119373866406,0.031632775931260945
1875.0,0.03534031395967009,0.036952449294316715,0.025168311795109047,0.025948317607692187,0.0353403139596701,0.03695244929431672,0.03137111937386642,0.03161361486145961
1880.0,0.0353403139596701,0.036825243164062826,0.025168311795109043,0.02588637276307515,0.0353403139596701,0.03682524316406284,0.03137111937386641,0.031595409815736816
1885.0,0.035340313959670105,0.036706114187436266,0.025168311795109047,0.02582843478175566,0.035340313959670105,0.03670611418743628,0.03137111937386643,0.03157818905241595
1890.0,0.0353403139596701,0.03659486271755446,0.025168311795109064,0.025774389108492807,0.0353403139596701,0.036594862717554466,0.03137111937386642,0.03156196444214029
1895.0,0.0353403139596701,0.03649123922255871,0.025168311795109054,0.02572409977976114,0.0353403139596701,0.03649123922255872,0.03137111937386643,0.03154673398853887
1900.0,0.0353403139596701,0.036394954735214126,0.025168311795109043,0.025677414140591628,0.0353403139596701,0.03639495473521413,0.03137111937386642,0.03153248419070334
1905.0,0.0353403139596701,0.03630569047240238,0.025168311795109054,0.025634167187871863,0.0353403139596701,0.03630569047240239,0.03137111937386643,0.03151919221535467
1910.0,0.0353403139596701,0.03622310650482858,0.025168311795109054,0.025594185482898883,0.0353403139596701,0.03622310650482859,0.03137111937386644,0.031506827859045135
1915.0,0.0353403139596701,0.036146849415559866,0.02516831179510906,0.025557290603338435,0.035340313959670105,0.03614684941555987,0.03137111937386643,0.03149535529148718
1920.0,0.0353403139596701,0.03607655893405005,0.025168311795109047,0.02552330212730377,0.03534031395967011,0.036076558934050054,0.03137111937386642,0.031484734579923186
1925.0,0.0353403139596701,0.03601187356996416,0.02516831179510906,0.025492040159967443,0.035340313959670105,0.03601187356996417,0.03137111937386643,0.031474923001332575
1930.0,0.0353403139596701,0.03595243529899688,0.025168311795109054,0.025463327426240343,0.03534031395967011,0.03595243529899688,0.031371119373866434,0.031465876154328866
1935.0,0.0353403139596701,0.03589789337203418,0.025168311795109047,0.02543699096208593,0.0353403139596701,0.03589789337203419,0.03137111937386642,0.03145754888602996
1940.0,0.035340313959670105,0.0358479073307376,0.02516831179510905,0.02541286344259208,0.0353403139596701,0.03584790733073761,0.03137111937386642,0.03144989605123278
1945.0,0.0353403139596701,0.03580214931830932,0.025168311795109047,0.025390784187641065,0.0353403139596701,0.03580214931830933,0.03137111937386643,0.031442873122147684
1950.0,0.035340313959670105,0.0357603057751574,0.02516831179510906,0.02537059988652452,0.035340313959670105,0.03576030577515742,0.031371119373866434,0.03143643666699781
1955.0,0.0353403139596701,0.035722078606636384,0.025168311795109047,0.0253521650817114,0.035340313959670105,0.0357220786066364,0.03137111937386643,0.0314305447151909
1960.0,0.035340313959670105,0.03568718590504203,0.025168311795109064,0.02533534244968727,0.035340313959670105,0.03568718590504204,0.03137111937386642,0.03142515702572295
1965.0,0.0353403139596701,0.03565536230146424,0.02516831179510906,0.0253200029137507,0.0353403139596701,0.035655362301464245,0.03137111937386643,0.03142023527413729
1970.0,0.0353403139596701,0.0356263590156489,0.025168311795109036,0.0253060256202057,0.03534031395967011,0.035626359015648916,0.03137111937386641,0.03141574317187058
1975.0,0.035340313959670105,0.03559994366422567,0.025168311795109036,0.025293297805779547,0.035340313959670105,0.035599943664225676,0.03137111937386643,0.031411646530268414
1980.0,0.03534031395967009,0.03557589987991968,0.02516831179510905,0.025281714580509006,0.0353403139596701,0.03557589987991969,0.03137111937386643,0.03140791328002129
1985.0,0.0353403139596701,0.035554026786959736,0.02516831179510906,0.025271178646903834,0.0353403139596701,0.03555402678695974,0.03137111937386641,0.03140451345530925
1990.0,0.0353403139596701,0.035534138371003055,0.025168311795109054,0.025261599973001345,0.0353403139596701,0.03553413837100306,0.03137111937386643,0.03140141915058228
1995.0,0.035340313959670105,0.035516062775624066,0.025168311795109054,0.025252895434017052,0.0353403139596701,0.03551606277562408,0.03137111937386642,0.031398604456664606
2000.0,0.0353403139596701,0.03549964155180941,0.02516831179510905,0.0252449884346988,0.035340313959670105,0.03549964155180941,0.03137111937386641,0.03139604538176168
2005.0,0.035340313959670105,0.03548472888197144,0.025168311795109047,0.025237808522207632,0.035340313959670105,0.03548472888197145,0.03137111937386641,0.03139371976197114
2010.0,0.035340313959670105,0.035471190795715514,0.025168311795109047,0.025231290997368226,0.0353403139596701,0.03547119079571552,0.03137111937386641,0.031391607165047394
2015.0,0.0353403139596701,0.035458904390932036,0.025168311795109047,0.025225376530436817,0.035340313959670105,0.03545890439093204,0.031371119373866434,0.03138968879043781
2020.0,0.03534031395967009,0.03544775707068153,0.02516831179510905,0.025220010786099985,0.035340313959670105,0.03544775707068154,0.031371119373866406,0.031387947367984725
2025.0,0.0353403139596701,0.03543764580374151,0.025168311795109054,0.02521514406121792,0.035340313959670105,0.035437645803741515,0.03137111937386643,0.031386367057162155
2030.0,0.0353403139596701,0.03542847641453085,0.025168311795109036,0.025210730937833152,0.035340313959670105,0.035428476414530854,0.03137111937386643,0.031384933348277654
2035.0,0.035340313959670105,0.03542016290636263,0.025168311795109054,0.02520672995315345,0.0353403139596701,0.035420162906362636,0.03137111937386642,0.031383632966706355
2040.0,0.035340313959670105,0.035412626820546654,0.025168311795109036,0.025203103287561552,0.035340313959670105,0.03541262682054666,0.03137111937386643,0.03138245378092758
2045.0,0.0353403139596701,0.035405796632718936,0.025168311795109054,0.02519981647118007,0.035340313959670105,0.03540579663271894,0.03137111937386642,0.03138138471489233
2050.0,0.035340313959670105,0.03539960718687299,0.02516831179510905,0.02519683810910855,0.035340313959670105,0.035399607186872996,0.03137111937386642,0.03138041566505708
2055.0,0.035340313959670105,0.03539399916686684,0.025168311795109043,0.02519413962513089,0.0353403139596701,0.03539399916686685,0.03137111937386643,0.031379537422264625
2060.0,0.035340313959670105,0.0353889186046465,0.02516831179510905,0.025191695023450904,0.0353403139596701,0.035388918604646505,0.03137111937386641,0.03137874159853331
2065.0,0.035340313959670105,0.03538431642403122,0.02516831179510906,0.025189480667836498,0.035340313959670105,0.035384316424031226,0.03137111937386641,0.03137802055872235
2070.0,0.0353403139596701,0.03538014801862233,0.02516831179510905,0.025187475077427673,0.035340313959670105,0.03538014801862234,0.03137111937386643,0.03137736735697147
2075.0,0.0353403139596701,0.03537637286220467,0.025168311795109054,0.025185658738379926,0.035340313959670105,0.03537637286220468,0.031371119373866434,0.031376775677761
2080.0,0.0353403139596701,0.035372954149888954,0.025168311795109047,0.02518401393046421,0.0353403139596701,0.03537295414988896,0.03137111937386642,0.03137623978140236
2085.0,0.03534031395967011,0.03536985846818039,0.025168311795109054,0.025182524567720518,0.0353403139596701,0.035369858468180394,0.03137111937386643,0.03137575445374366
2090.0,0.035340313959670105,0.03536705549213936,0.02516831179510905,0.025181176052258173,0.0353403139596701,0.035367055492139365,0.03137111937386643,0.03137531495986058
2095.0,0.0353403139596701,0.03536451770781559,0.02516831179510905,0.025179955140307592,0.035340313959670105,0.035364517707815596,0.03137111937386643,0.03137491700149421
2100.0,0.035340313959670105,0.03536222015817767,0.02516831179510906,0.025178849819651485,0.035340313959670105,0.03536222015817768,0.03137111937386641,0.03137455667799619
